eye,channel 2,channel 3,alpha,eye filtered,channel 2 filtered,channel 3 filtered,alpha filtered
8317.0068359375,-15658.2685546875,-5490.333984375,-8345.3271484375,-0.26091681365592956,-0.67303392110842453,-0.49906695103709586,-0.54831961476953262
8334.955078125,-15454.3623046875,-5437.8447265625,-8333.873046875,-0.2608610257084189,-0.67304728656831159,-0.49907962554394614,-0.54838534084021584
8286.3154296875,-15480.5556640625,-5528.22607421875,-8427.1337890625,-0.26079715936615944,-0.67306089418414494,-0.49908327670607971,-0.5484347830067845
8239.51953125,-15691.28515625,-5632.52685546875,-8486.5791015625,-0.26071900004242382,-0.67304092603163057,-0.4990600851549955,-0.54844926944132344
8265.5439453125,-15791.482421875,-5603.46337890625,-8429.5439453125,-0.26063089311157056,-0.67298164765670443,-0.49901383151127771,-0.54843165849224829
8334.69140625,-15654.814453125,-5486.1083984375,-8344.630859375,-0.26054231510095499,-0.67291070133745834,-0.49896236153460172,-0.54839801203091598
8355.6044921875,-15453.552734375,-5435.42578125,-8326.7109375,-0.2604587210152523,-0.67285801111907306,-0.49891912141709199,-0.54836319477833551
8307.5009765625,-15474.607421875,-5522.908203125,-8416.8466796875,-0.26038030569165532,-0.67282851097101104,-0.49888697534895032,-0.54833665215853911
8257.044921875,-15683.078125,-5626.76708984375,-8488.9033203125,-0.26030797300587555,-0.67281004700534541,-0.4988672878670824,-0.54832648421608943
8281.2236328125,-15789.0634765625,-5603.96240234375,-8453.298828125,-0.26024565169851588,-0.67279895645730214,-0.49886574051094379,-0.54833824243384421
8349.412109375,-15655.802734375,-5489.251953125,-8354.607421875,-0.26019426842425886,-0.67280439616009746,-0.49888344817380936,-0.54836602665871137
8369.138671875,-15452.11328125,-5436.16943359375,-8317.1669921875,-0.26014613343959353,-0.67282637782757737,-0.49890648447204311,-0.5483901661372369
8321.7978515625,-15475.0869140625,-5524.6025390625,-8410.5595703125,-0.26008970772474288,-0.67284259268518021,-0.4989128640690062,-0.54839169793780151
8272.197265625,-15683.482421875,-5627.5390625,-8482.4091796875,-0.26002109404328339,-0.67282833986094481,-0.49889330158858963,-0.5483715331592649
8295.6328125,-15790.64453125,-5601.33642578125,-8430.861328125,-0.25994852315403222,-0.67278661559082087,-0.49886141257375249,-0.54835160444873077
8365.3271484375,-15664.103515625,-5489.28955078125,-8343.2373046875,-0.25988388342709784,-0.67274785639353829,-0.49883987164678512,-0.5483535792748786
8388.611328125,-15460.8564453125,-5437.75048828125,-8335.001953125,-0.25983124532882113,-0.67273705911311887,-0.49883840977821026,-0.54837708143423003
8341.3740234375,-15473.6845703125,-5520.1884765625,-8423.83984375,-0.25978546251230389,-0.67274904671312397,-0.49884886142319534,-0.54840056719452401
8293.619140625,-15681.1767578125,-5624.81884765625,-8489.044921875,-0.25974044798670859,-0.67276186224913548,-0.49885978625775307,-0.548402159926482
8316.6396484375,-15792.57421875,-5602.1552734375,-8442.794921875,-0.2596949120905076,-0.67276790788303764,-0.49886915386485747,-0.5483770998834081
8382.220703125,-15666.2021484375,-5488.57421875,-8353.966796875,-0.25964865334112214,-0.67278050827597524,-0.49887960330811726,-0.54833689978085209
8401.703125,-15462.814453125,-5435.91552734375,-8345.9384765625,-0.25959673404695188,-0.67280906492701809,-0.49888678073473258,-0.54829830871183116
8353.4677734375,-15474.955078125,-5520.517578125,-8434.8232421875,-0.25953196912592441,-0.67283957815114581,-0.49888056075412857,-0.54827711496057729
8300.6025390625,-15680.4521484375,-5626.34375,-8493.9765625,-0.25945394856051862,-0.67284929554617234,-0.49885918917559163,-0.54828764414548714
8322.173828125,-15792.4326171875,-5603.31298828125,-8446.34375,-0.25937258915630151,-0.67283621420595019,-0.4988360588426306,-0.54833789114407228
8390.5224609375,-15664.583984375,-5486.3623046875,-8350.220703125,-0.25930054412999182,-0.67282271001833605,-0.49882727005599131,-0.54841937914868488
8413.2236328125,-15457.91015625,-5430.7294921875,-8349.986328125,-0.25924327262034275,-0.672827436425675,-0.49883436091467787,-0.5485052419207237
8367.2939453125,-15464.978515625,-5510.92724609375,-8413.712890625,-0.2591983740675492,-0.67284285607583305,-0.4988442336659874,-0.5485654997676086
8316.71484375,-15669.5712890625,-5615.5107421875,-8482.748046875,-0.2591630998665545,-0.67284787242968203,-0.49884602576586462,-0.54858772788540755
8334.5791015625,-15788.1787109375,-5596.76220703125,-8440.7431640625,-0.25913827135740825,-0.67283699745000014,-0.49884243167281034,-0.54858198083404042
8399.33203125,-15664.9033203125,-5483.23779296875,-8349.666015625,-0.25912285935339779,-0.67282552632523729,-0.49884113469645242,-0.54856550434846785
8424.423828125,-15455.021484375,-5424.3671875,-8326.5595703125,-0.25910774643484652,-0.67282437732195444,-0.49883947505943738,-0.54854555031157715
8375.2373046875,-15463.642578125,-5507.5859375,-8406.9931640625,-0.25907963452898342,-0.6728210678363381,-0.49882469319875083,-0.54851874254012345
8321.2705078125,-15670.4189453125,-5616.77197265625,-8484.09375,-0.2590327242190143,-0.6727951880489218,-0.49879043669712564,-0.54848338654926887
8338.814453125,-15791.6328125,-5599.9716796875,-8433.86328125,-0.25897457471607888,-0.67274850436049516,-0.49874739133053297,-0.54844590330148935
8403.5673828125,-15671.5478515625,-5487.0400390625,-8342.69140625,-0.25891893244472952,-0.67270811932438446,-0.49871324608430795,-0.5484132293314421
8427.8681640625,-15463.4443359375,-5429.5908203125,-8323.6328125,-0.25887415894801658,-0.67269660893489103,-0.49869478831912273,-0.54838367627270357
8378.8046875,-15468.5078125,-5512.66845703125,-8412.677734375,-0.25884033385672528,-0.67270772100913345,-0.4986851249919147,-0.54835066944386945
8324.9501953125,-15674.8798828125,-5622.73876953125,-8490.4189453125,-0.25881577436460007,-0.67271892418810642,-0.49867810637720111,-0.5483147874778832
8340.0283203125,-15801.5908203125,-5611.26611328125,-8449.759765625,-0.25880173846200566,-0.6727226309108395,-0.49867888942336569,-0.54828674576133929
8408.8095703125,-15681.185546875,-5495.93408203125,-8349.65625,-0.25879845859881834,-0.67273371527543335,-0.49869589720173768,-0.54827595588061961
8433.8828125,-15471.6142578125,-5435.34130859375,-8329.5908203125,-0.258799452735885,-0.67276463280417187,-0.4987260973437655,-0.54827972179687512
8387.125,-15469.873046875,-5514.1552734375,-8415.435546875,-0.25879441902575229,-0.67280424734812838,-0.49875534823289724,-0.54828814384352842
8331.88671875,-15672.8095703125,-5623.0966796875,-8489.609375,-0.2587789363966414,-0.67283072317013259,-0.49877471396817641,-0.54829844801959837
8350.5693359375,-15801.412109375,-5610.50341796875,-8455.265625,-0.25875859826954606,-0.6728408310175672,-0.49879088544214423,-0.54831888763854897
8417.67578125,-15682.18359375,-5495.47314453125,-8361.8544921875,-0.25874145383376546,-0.67285440122310403,-0.49881594980467359,-0.54835591746986845
8441.0166015625,-15468.48046875,-5431.65185546875,-8325.2138671875,-0.25872787434687849,-0.67288646476875225,-0.49884955235070028,-0.54840132454659496
8393.8447265625,-15464.11328125,-5510.3623046875,-8421.703125,-0.25871054070415139,-0.6729245243799864,-0.49887711231978282,-0.54843716255601405
8337.6474609375,-15666.607421875,-5620.52685546875,-8501.599609375,-0.25868405567342134,-0.67294232789965225,-0.49888648237526967,-0.54845344727282741
8352.009765625,-15796.09375,-5606.92724609375,-8447.42578125,-0.25865138986173764,-0.67293224275318431,-0.49888104719729393,-0.54845692174606564
8414.34375,-15682.955078125,-5494.61669921875,-8350.4560546875,-0.25861935625861826,-0.67291313043281886,-0.49887269914089183,-0.54846089832906797
8437.30859375,-15473.0166015625,-5431.99072265625,-8328.056640625,-0.25859037330032919,-0.67290400151647456,-0.49886555895083889,-0.54847030675053432
8392.09375,-15465.298828125,-5508.64013671875,-8421.0068359375,-0.25856223490779578,-0.67289999446336402,-0.49885308570442682,-0.54848040603172676
8336.2255859375,-15665.5625,-5618.45654296875,-8496.11328125,-0.25853570354666466,-0.67288316668199422,-0.49883166687252506,-0.54848752584144678
8350.4755859375,-15798.4560546875,-5608.150390625,-8454.296875,-0.2585182879206992,-0.67285218656900825,-0.49881042961596783,-0.54849435993889317
8414.1083984375,-15684.8564453125,-5494.32470703125,-8354.27734375,-0.25851756067800546,-0.67282895449503821,-0.49880230273430198,-0.54850236142096831
8439.1904296875,-15470.447265625,-5429.4775390625,-8329.0068359375,-0.25853198204305472,-0.67283212413670046,-0.49880783510972132,-0.54850431888921847
8394.390625,-15461.3740234375,-5505.9482421875,-8412.197265625,-0.25855125661534417,-0.67285327360979164,-0.49881406890168423,-0.54849111125153438
8338.390625,-15658.7197265625,-5616.00927734375,-8478.9267578125,-0.25856602589730271,-0.67286806518122178,-0.49881063949944715,-0.54846588619027514
8353.1201171875,-15795.2939453125,-5607.15283203125,-8448.4521484375,-0.25857474154806109,-0.67286695294950782,-0.49880177796502345,-0.54844574900338494
8413.6474609375,-15690.9267578125,-5496.81884765625,-8360.009765625,-0.25857998750170236,-0.67286369572145321,-0.49879843396978624,-0.54844530510695144
8438.8798828125,-15478.9267578125,-5432.58349609375,-8334.6357421875,-0.25858097741357272,-0.67287119462024869,-0.49880185570023422,-0.54846028832715654
8394.1083984375,-15463.125,-5507.0869140625,-8417.873046875,-0.25857354363198554,-0.67287966344443084,-0.49880147330892932,-0.54847112652711205
8337.49609375,-15658.240234375,-5617.712890625,-8491.2001953125,-0.2585576273684082,-0.6728688943868677,-0.49879005602703252,-0.54846269620026533
8350.5224609375,-15798.6357421875,-5610.76708984375,-8463.6611328125,-0.25854106450709025,-0.67283865720315739,-0.49877518573955282,-0.54843782593394874
8414.126953125,-15692.8662109375,-5497.75048828125,-8356.791015625,-0.25853309338406094,-0.67281485508103189,-0.49877096938345417,-0.54841151841182856
8440.4892578125,-15477.412109375,-5429.27978515625,-8326.033203125,-0.25853519398785924,-0.67282086061782209,-0.49878085417389717,-0.54839658957801996
8395.529296875,-15460.3486328125,-5502.9365234375,-8409.4208984375,-0.25854095241396263,-0.67285053814385609,-0.49879442910623761,-0.54839832323769577
8338.4189453125,-15657.4208984375,-5614.2119140625,-8492.3203125,-0.25854479668978436,-0.67287762808797891,-0.49880182950617769,-0.54841916797615931
8352.376953125,-15800.978515625,-5609.98583984375,-8453.7978515625,-0.25854780770075025,-0.67288786634898279,-0.49880546588496139,-0.54845981897566909
8419.8115234375,-15701.9951171875,-5500.677734375,-8360.0751953125,-0.25855329922906284,-0.67289115737954019,-0.49881315433362267,-0.54851128447019826
8451.576171875,-15480.4990234375,-5428.27294921875,-8332.583984375,-0.25855920121100573,-0.67290024779882784,-0.49882312257602057,-0.54855084002107235
8398.3623046875,-15453.6845703125,-5498.19287109375,-8404.2724609375,-0.25855859106261964,-0.67290870828243321,-0.49882308635599876,-0.54855468121090045
8340.4609375,-15644.884765625,-5610.22119140625,-8479.9619140625,-0.25854803437954627,-0.67290055502206503,-0.49880611843982631,-0.54851867859483583
8356.4990234375,-15793.0166015625,-5611.54833984375,-8455.7548828125,-0.25853206567697823,-0.67287771152505671,-0.4987820401840139,-0.54846439511258782
8425.1201171875,-15690.3720703125,-5497.873046875,-8367.3125,-0.25851719920228655,-0.67286442176503092,-0.49876790355205841,-0.54842164695141971
8456.8564453125,-15467.7177734375,-5423.20947265625,-8321.7314453125,-0.25850350786411125,-0.6728783519837499,-0.49876885230448087,-0.54840527022731478
8415.6044921875,-15441.7978515625,-5494.48486328125,-8408.9130859375,-0.25848552395425056,-0.67290508849708563,-0.49877375023279452,-0.54840936958417186
8355.88671875,-15634.13671875,-5606.60693359375,-8483.74609375,-0.25846136059137959,-0.67291095199801998,-0.49877050320803296,-0.54842065518725291
8364.5361328125,-15785.185546875,-5605.044921875,-8442.2021484375,-0.25843709183558389,-0.67287944582867976,-0.49876024463639318,-0.54843166701773138
8429.0634765625,-15686.59765625,-5494.27783203125,-8355.6796875,-0.25841932779787402,-0.67282584064090556,-0.49875221751541021,-0.54844003130881902
8462.654296875,-15466.908203125,-5420.837890625,-8330.1083984375,-0.25840516235082306,-0.67277390932799652,-0.49874808555316064,-0.54844121080806107
8420.0,-15438.0048828125,-5487.943359375,-8403.6044921875,-0.25838327348687196,-0.67272835869390279,-0.49873843795169309,-0.54842944742751842
8358.50390625,-15629.1298828125,-5602.541015625,-8478.6728515625,-0.25834613195409728,-0.67267916751297119,-0.49871648112010436,-0.54840645992156345
8368.4990234375,-15780.9033203125,-5604.81884765625,-8452.4521484375,-0.25829892569836799,-0.67262775731286217,-0.49868938953893738,-0.54838353570124132
8435.1533203125,-15683.576171875,-5492.31982421875,-8356.20703125,-0.25825476516993762,-0.67259445854887479,-0.4986706840747151,-0.54837086772318477
8466.8701171875,-15465.72265625,-5417.8447265625,-8317.703125,-0.25822266015244644,-0.6725940323608679,-0.49866335361117664,-0.54836678216621659
8420.998046875,-15439.078125,-5487.68017578125,-8395.9150390625,-0.25820249426862657,-0.67261256819784598,-0.49865668401364743,-0.54836148784533645
8356.791015625,-15632.611328125,-5604.677734375,-8481.5625,-0.25819052794330494,-0.67261957975490083,-0.49864132553430152,-0.5483509770683026
8365.044921875,-15787.74609375,-5608.74365234375,-8453.1015625,-0.25818532321495158,-0.67260199165041812,-0.49862220955122832,-0.54834245304498164
8427.4638671875,-15696.197265625,-5498.11767578125,-8363.5478515625,-0.25818579020033899,-0.67257654988823556,-0.49861187292622705,-0.54834354895138304
8461.8544921875,-15477.515625,-5420.84716796875,-8325.5625,-0.25818645508239491,-0.67256571893832018,-0.49861363393247343,-0.54834981490435308
8421.1298828125,-15443.6796875,-5488.01904296875,-8402.4560546875,-0.2581800778640887,-0.67257053658507104,-0.49861790217060858,-0.54834825007462185
8361.1669921875,-15628.216796875,-5602.29638671875,-8485.7978515625,-0.25816675841138836,-0.67257615918232272,-0.49861658601420555,-0.5483336665916666
8367.990234375,-15784.7431640625,-5608.30126953125,-8453.1669921875,-0.25815727928739435,-0.6725794796666531,-0.49861531442142132,-0.54831710255682453
8430.6826171875,-15695.8310546875,-5498.53173828125,-8354.0234375,-0.25816370492936436,-0.67259752919169769,-0.49862593523585386,-0.54831508964567488
8464.3388671875,-15476.5927734375,-5419.5859375,-8316.9130859375,-0.25818644238726945,-0.67264276622075814,-0.49864894832661216,-0.54833279160814852
8421.67578125,-15440.8564453125,-5485.57177734375,-8403.1337890625,-0.25821261784380523,-0.67269888979356307,-0.49866987161037263,-0.54836087076710305
8362.23046875,-15627.7275390625,-5601.8447265625,-8492.046875,-0.25822761066528865,-0.67273243436766539,-0.49867514548558012,-0.5483871899284074
8364.5556640625,-15790.447265625,-5613.1103515625,-8471.83984375,-0.25822642347590191,-0.67272794485216736,-0.49866697847432168,-0.54840627925844132
8426.908203125,-15702.9736328125,-5501.61865234375,-8356.931640625,-0.25821344849316635,-0.67270243908918248,-0.49865816675986624,-0.54841605163675033
8460.11328125,-15483.6328125,-5422.71044921875,-8321.0068359375,-0.25819457026317938,-0.67268200418116375,-0.49865497799248842,-0.54841160770050568
8421.2138671875,-15443.078125,-5486.1552734375,-8399.849609375,-0.25817358503924004,-0.67267288669552994,-0.49865163574837007,-0.54839008987501836
8362.0615234375,-15626.607421875,-5599.54833984375,-8467.3037109375,-0.25815593258370939,-0.67266425937470919,-0.49864294370854517,-0.54836203254608562
8363.8212890625,-15792.25390625,-5610.73876953125,-8452.4326171875,-0.2581506682542325,-0.67265451652067543,-0.49863597508369156,-0.5483504503979979
8424.611328125,-15709.30859375,-5503.068359375,-8365.4775390625,-0.25816396373735712,-0.6726606173190961,-0.49864303756338041,-0.54837157424511229
8459.6328125,-15489.2421875,-5423.05859375,-8319.3408203125,-0.2581908351819327,-0.6726951683492941,-0.49866454341964078,-0.54841601318900435
8421.2802734375,-15443.47265625,-5484.37646484375,-8395.2373046875,-0.25821685381729415,-0.67274318278039602,-0.49868538310225735,-0.5484527817761693
8358.32421875,-15626.23046875,-5600.7060546875,-8481.458984375,-0.25823009876621006,-0.67277347893036865,-0.49869094812535486,-0.54845415429634703
8361.40234375,-15793.619140625,-5613.42138671875,-8455.115234375,-0.2582304221120007,-0.67277313783832682,-0.4986826541436794,-0.54841641035209998
8425.0263671875,-15709.966796875,-5502.56005859375,-8359.8115234375,-0.25822608682614379,-0.67276089606142175,-0.49867349144260237,-0.54835796302848416
8461.49609375,-15488.3955078125,-5421.21435546875,-8317.30859375,-0.2582233660561794,-0.67276209224905137,-0.49867075787979076,-0.54830238301397305
8423.9150390625,-15438.4560546875,-5482.17431640625,-8392.0654296875,-0.25822229899827681,-0.67277820793786058,-0.498669383390067,-0.54826639765242324
8360.0380859375,-15621.599609375,-5600.470703125,-8476.2353515625,-0.25822191900542829,-0.67278996327223428,-0.49866339478674854,-0.54825944068632804
8360.404296875,-15790.8701171875,-5615.91552734375,-8455.7080078125,-0.25822506347756319,-0.67278681944815011,-0.49865758390163906,-0.5482841431460056
8421.44921875,-15713.7314453125,-5510.3154296875,-8372.1787109375,-0.25823455167315823,-0.6727808743052216,-0.49866174921823131,-0.54833065966129513
8458.2490234375,-15493.873046875,-5427.0966796875,-8317.091796875,-0.25824623212818432,-0.67278667826900274,-0.49867531724729558,-0.54837434039277744
8420.009765625,-15441.9765625,-5486.04248046875,-8390.23046875,-0.25825037363033726,-0.67279700496729944,-0.49868493574286116,-0.54838859688521435
8357.0634765625,-15619.0966796875,-5601.759765625,-8475.5009765625,-0.25824204128013906,-0.67279056052372266,-0.4986805336116813,-0.54836599744930914
8359.322265625,-15789.4306640625,-5616.52685546875,-8454.5322265625,-0.25822803863013544,-0.67276267450121841,-0.49866941856095037,-0.54832567794907527
8421.5439453125,-15713.5908203125,-5508.517578125,-8356.0380859375,-0.25822104545205665,-0.67273653303697167,-0.49866914149168795,-0.5482968694748388
8459.1337890625,-15494.7861328125,-5426.48486328125,-8320.2353515625,-0.25822740416327478,-0.67273746411365742,-0.49868734295331729,-0.54829461083377773
8424.837890625,-15438.32421875,-5482.81396484375,-8399.9716796875,-0.25824274190657071,-0.67276273874829973,-0.49871379058628273,-0.54831186614889693
8360.0849609375,-15615.736328125,-5599.68017578125,-8473.703125,-0.25825912914800164,-0.67278607596209394,-0.49873353737174453,-0.54833219621583651
8356.791015625,-15791.7275390625,-5618.76708984375,-8462.607421875,-0.25827306438415221,-0.67279008694006015,-0.49874280734051357,-0.54834483284095192
8418.7392578125,-15717.759765625,-5513.18603515625,-8365.873046875,-0.2582843567158209,-0.67278362752536713,-0.49874753404695976,-0.5483467542472853
8459.21875,-15495.05859375,-5427.25634765625,-8315.9248046875,-0.25828996074255683,-0.67278323896397718,-0.49874959465550212,-0.54833695123792825
8423.275390625,-15435.3408203125,-5483.6044921875,-8388.3486328125,-0.25828408464438235,-0.67278721674494846,-0.49874241552636883,-0.54831671935936721
8358.0419921875,-15611.8681640625,-5601.2421875,-8477.1484375,-0.25826628015043673,-0.67277941387929441,-0.49872301331221452,-0.54829603088799184
8355.9619140625,-15787.388671875,-5618.333984375,-8459.3603515625,-0.25824637829476071,-0.67275663577034017,-0.49870266833490395,-0.54829211917675813
8417.0732421875,-15719.7080078125,-5513.17626953125,-8361.552734375,-0.25823760050773054,-0.67273915332642598,-0.49869867128949619,-0.54831472043605278
8457.9765625,-15498.6728515625,-5425.40234375,-8320.0751953125,-0.2582444711902917,-0.6727467188460452,-0.4987153968838583,-0.54835283509269528
8422.4658203125,-15436.9599609375,-5479.6611328125,-8397.6474609375,-0.25825968893631562,-0.67277126647432306,-0.49873884462829671,-0.54838095761508987
8358.1552734375,-15611.2470703125,-5597.138671875,-8473.4873046875,-0.25827326921243265,-0.67278430562861513,-0.49875220328253989,-0.54838110682215768
8358.0615234375,-15787.9345703125,-5616.57421875,-8462.126953125,-0.2582822020966829,-0.67277120718173145,-0.49875281206126088,-0.54835750001318095
8415.42578125,-15723.3408203125,-5513.759765625,-8369.2138671875,-0.25828942706137287,-0.67274812373021586,-0.49874978352460608,-0.5483290991722789
8454.4755859375,-15504.4423828125,-5426.6728515625,-8315.8310546875,-0.25829578507849033,-0.67274009306590066,-0.49874781833651544,-0.5483111035517102
8420.5556640625,-15437.806640625,-5478.5224609375,-8390.23046875,-0.25829737573584022,-0.67275023672833745,-0.498740544540067,-0.5483067962857765
8354.013671875,-15609.8349609375,-5597.96728515625,-8482.7763671875,-0.25829198457511071,-0.67276040498530376,-0.4987221877639178,-0.54831438455848203
8349.392578125,-15792.4521484375,-5623.162109375,-8465.619140625,-0.25828477654991522,-0.67275977231596684,-0.49870012816082648,-0.54833387470944883
8411.5107421875,-15727.001953125,-5518.82373046875,-8371.6328125,-0.2582842085556688,-0.67276030582687107,-0.49868937327269486,-0.54836279596577164
8455.896484375,-15503.74609375,-5427.57666015625,-8324.5361328125,-0.25829292172694196,-0.67277780217269312,-0.49869524276488347,-0.54838942255604073
8421.5908203125,-15435.953125,-5477.138671875,-8390.32421875,-0.25830578268379906,-0.67280608411018683,-0.49870754482806717,-0.54839841025222302
8354.380859375,-15608.6494140625,-5597.67529296875,-8476.5556640625,-0.25831764871452889,-0.67282186306252667,-0.49871441956668139,-0.54838643119233665
8351.416015625,-15790.400390625,-5623.0966796875,-8466.4658203125,-0.25832997202367503,-0.67281491284083494,-0.49871729079565685,-0.54836858680194034
8410.9736328125,-15729.7412109375,-5521.345703125,-8381.7412109375,-0.25834687962347108,-0.6728021318790145,-0.49872679378939405,-0.54836499650009141
8453.9580078125,-15510.3623046875,-5431.33154296875,-8321.4775390625,-0.25836615301561472,-0.67280530510128278,-0.49874558611436287,-0.5483813926680472
8421.35546875,-15442.1552734375,-5482.17431640625,-8390.3623046875,-0.25837824007361876,-0.67282219841090174,-0.49876204221128606,-0.54840570773064845
8357.806640625,-15609.2236328125,-5600.1787109375,-8470.9833984375,-0.25837602315326846,-0.6728303401326341,-0.49876409258875343,-0.54842321091813395
8352.0283203125,-15790.955078125,-5624.77197265625,-8459.3125,-0.25836333684859514,-0.67281856338249901,-0.49875493532209236,-0.54843074991350116
8410.6162109375,-15729.779296875,-5520.9033203125,-8372.998046875,-0.25835121411513523,-0.67280349689491714,-0.49874959628595433,-0.54843412427935734
8457.919921875,-15505.9384765625,-5426.35302734375,-8308.3857421875,-0.2583464585442411,-0.67280856290533253,-0.49875698296939469,-0.54843559640785278
8431.5390625,-15429.72265625,-5473.251953125,-8373.9765625,-0.25834658355624951,-0.67283379866930138,-0.49877105006977374,-0.54842994060494554
8368.0751953125,-15592.3955078125,-5591.54833984375,-8464.5078125,-0.25834608981660073,-0.67285666990534387,-0.49878141697651718,-0.54841322093259393
8363.021484375,-15778.5224609375,-5620.4609375,-8454.9931640625,-0.25834410416432219,-0.67286129969904873,-0.49878710689874095,-0.5483898060902872
8421.826171875,-15726.4560546875,-5521.42138671875,-8363.1435546875,-0.25834272976559225,-0.67285528564272901,-0.49879390597251089,-0.54836624946475843
8462.34375,-15509.091796875,-5430.19287109375,-8316.9130859375,-0.25833937721050176,-0.67285189242200572,-0.49880011331247315,-0.5483406451100904
8432.1884765625,-15430.6259765625,-5475.54833984375,-8388.791015625,-0.25832530415047344,-0.67284459449245038,-0.49879291499199685,-0.5483040521775816
8367.435546875,-15593.9482421875,-5594.14599609375,-8469.2705078125,-0.25829417642064412,-0.67281222009532171,-0.49876339531644381,-0.54825442287819037
8360.52734375,-15783.6796875,-5624.2919921875,-8466.5322265625,-0.25825034931211338,-0.67275021224714016,-0.49872148994928867,-0.54820520902312253
8421.30859375,-15729.1669921875,-5520.76220703125,-8365.7314453125,-0.25820624427386463,-0.67268555049691514,-0.49869007402634935,-0.5481762426944784
8467.322265625,-15508.0751953125,-5425.10107421875,-8310.701171875,-0.25817210992985107,-0.67265263362175431,-0.49868371940475875,-0.54817698482534372
8435.2373046875,-15427.47265625,-5469.2705078125,-8377.0263671875,-0.25815059655041594,-0.67265895528666908,-0.49869733905602437,-0.54820155193609099
8372.0751953125,-15586.0419921875,-5586.63525390625,-8461.49609375,-0.25814083523003212,-0.67268293204706753,-0.49871662831836533,-0.54823878075651034
8364.2353515625,-15777.3740234375,-5620.2353515625,-8465.7314453125,-0.25814343764942482,-0.6727035673003241,-0.49873420182496897,-0.54828145317102572
8420.3857421875,-15729.599609375,-5522.78564453125,-8376.423828125,-0.25815773630463223,-0.67272093730577909,-0.49875035137162488,-0.54832275559950794
8463.10546875,-15512.7529296875,-5429.02587890625,-8311.6611328125,-0.25817553195268761,-0.67274246335911014,-0.4987610170195107,-0.54834876708113811
8431.181640625,-15426.9462890625,-5471.31298828125,-8385.35546875,-0.25818277953969981,-0.67275911230067242,-0.49875418639608804,-0.54834338846352093
8365.0166015625,-15584.3671875,-5588.3955078125,-8466.654296875,-0.25817096032508668,-0.67274942899830426,-0.49872341866939357,-0.54830482551057302
8355.2939453125,-15778.4287109375,-5622.23046875,-8456.0654296875,-0.25814598362978775,-0.67270876500643995,-0.4986811326688706,-0.54825383169314967
8414.013671875,-15732.0849609375,-5524.7998046875,-8373.8828125,-0.2581236698656913,-0.67266300742264029,-0.49865159233895023,-0.54822039893097774
8461.67578125,-15509.919921875,-5427.03076171875,-8317.9013671875,-0.25811652037339455,-0.67264438663578308,-0.49864915481114547,-0.54822076488617366
8434.2490234375,-15421.2802734375,-5466.13623046875,-8368.52734375,-0.25812632029685068,-0.672657708008916,-0.49866703097198722,-0.54824819885456233
8368.884765625,-15574.7197265625,-5581.96728515625,-8455.10546875,-0.25814853226015605,-0.67267925925641359,-0.49868871808507204,-0.5482842580968561
8359.990234375,-15769.1103515625,-5617.43994140625,-8461.44921875,-0.25817940787459992,-0.67268805838461232,-0.4987057827737767,-0.54831425953301571
8414.173828125,-15729.298828125,-5524.046875,-8370.8798828125,-0.25821539100091917,-0.67268747678299357,-0.49871975938202184,-0.5483304648102113
8460.828125,-15512.875,-5427.36962890625,-8308.009765625,-0.25824759665798025,-0.67269068964190293,-0.49872950196001181,-0.54832639426204899
8430.96484375,-15422.9833984375,-5467.7646484375,-8375.3408203125,-0.25826274950176886,-0.67269391745627904,-0.49872533634494637,-0.54829707367900393
8366.173828125,-15576.828125,-5584.95068359375,-8457.712890625,-0.25825344951814622,-0.67267745368359011,-0.49870048345299633,-0.54824796024396794
8355.5859375,-15772.978515625,-5623.171875,-8467.6796875,-0.25822658454500863,-0.67263445789444154,-0.49866424244932001,-0.5481984780444521
8410.34375,-15733.6943359375,-5528.66845703125,-8372.197265625,-0.25819890565438575,-0.67258722077178779,-0.4986370214342683,-0.54817001831452183
8457.138671875,-15516.4521484375,-5430.32470703125,-8315.388671875,-0.2581838438389743,-0.67256615197791614,-0.49863118841966386,-0.54816897230326744
8433.185546875,-15418.2685546875,-5463.7080078125,-8367.9619140625,-0.25818388789505753,-0.67257716428208092,-0.49864121049956966,-0.5481841754174932
8367.275390625,-15569.599609375,-5582.2021484375,-8454.7197265625,-0.25819493323183179,-0.67259925378283325,-0.49865462339377448,-0.5482014585866819
8354.7666015625,-15768.16015625,-5622.57861328125,-8461.2705078125,-0.25821393280628663,-0.67261366410784584,-0.49866802531330551,-0.54821711162825959
8408.5556640625,-15735.208984375,-5529.61865234375,-8370.794921875,-0.25823903902961043,-0.67262435889900529,-0.49868672903243105,-0.54823473028838909
8457.298828125,-15521.044921875,-5430.2119140625,-8313.0263671875,-0.25826411316550368,-0.67264340480041751,-0.49871026823657844,-0.54825247721752468
8431.021484375,-15421.3837890625,-5463.529296875,-8374.1650390625,-0.2582785854793806,-0.67266456105620009,-0.49872599452006766,-0.54825991730663659
8362.033203125,-15572.0283203125,-5584.53662109375,-8462.794921875,-0.25827617518021062,-0.67266495424797956,-0.49872177502570852,-0.54824944085401772
8351.275390625,-15771.6796875,-5625.38330078125,-8472.7431640625,-0.25826237522970563,-0.67263511768037088,-0.49870171169837324,-0.54822675443492097
